"Year","Depletion","Ensemble.Model","Region"
2003,0.425693472090823,"11","All regions"
2004,0.405089457286245,"11","All regions"
2005,0.423776815145919,"11","All regions"
2006,0.432092311615453,"11","All regions"
2007,0.424206177939454,"11","All regions"
2008,0.409792749358212,"11","All regions"
2009,0.407322182372171,"11","All regions"
2010,0.404325317812835,"11","All regions"
2011,0.393427659265709,"11","All regions"
2012,0.407246191268724,"11","All regions"
2013,0.397221015457488,"11","All regions"
2014,0.402087377990815,"11","All regions"
2015,0.408423401346506,"11","All regions"
2016,0.375563383998311,"11","All regions"
2017,0.358541599484037,"11","All regions"
2018,0.35234299903877,"11","All regions"
2019,0.340718869654317,"11","All regions"
2020,0.315651360279003,"11","All regions"
2021,0.313864028662189,"11","All regions"
2022,0.355602856548568,"11","All regions"
1954,1,"12","All regions"
1955,0.994666951910882,"12","All regions"
1956,0.988284208411258,"12","All regions"
1957,0.985698029679511,"12","All regions"
1958,0.981406983947742,"12","All regions"
1959,0.973907227446197,"12","All regions"
1960,0.96211247706124,"12","All regions"
1961,0.948551426750814,"12","All regions"
1962,0.933414356393007,"12","All regions"
1963,0.909455852835432,"12","All regions"
1964,0.887264025525126,"12","All regions"
1965,0.879543550253362,"12","All regions"
1966,0.88071771867991,"12","All regions"
1967,0.856720621067587,"12","All regions"
1968,0.81248222917259,"12","All regions"
1969,0.776743884448911,"12","All regions"
1970,0.770026644520572,"12","All regions"
1971,0.754618045334118,"12","All regions"
1972,0.722610768148785,"12","All regions"
1973,0.68526455808454,"12","All regions"
1974,0.637019275322028,"12","All regions"
1975,0.611771871814633,"12","All regions"
1976,0.657929001351185,"12","All regions"
1977,0.73269321546582,"12","All regions"
1978,0.753209973401711,"12","All regions"
1979,0.727484305020438,"12","All regions"
1980,0.707193873160657,"12","All regions"
1981,0.676512379413582,"12","All regions"
1982,0.657868790291999,"12","All regions"
1983,0.666271907861793,"12","All regions"
1984,0.69762267746546,"12","All regions"
1985,0.71285721000188,"12","All regions"
1986,0.717285727770436,"12","All regions"
1987,0.708194566170026,"12","All regions"
1988,0.71018912149275,"12","All regions"
1989,0.679695614541258,"12","All regions"
1990,0.643089930444614,"12","All regions"
1991,0.650057085771371,"12","All regions"
1992,0.668001365275082,"12","All regions"
1993,0.669682600536734,"12","All regions"
1994,0.672954618088846,"12","All regions"
1995,0.674005366484567,"12","All regions"
1996,0.685438013033699,"12","All regions"
1997,0.686800241263618,"12","All regions"
1998,0.698200053729739,"12","All regions"
1999,0.676693278392995,"12","All regions"
2000,0.67498716518845,"12","All regions"
2001,0.648677359678065,"12","All regions"
2002,0.620651567340812,"12","All regions"
2003,0.579486707076662,"12","All regions"
2004,0.561619557471999,"12","All regions"
2005,0.582294918631684,"12","All regions"
2006,0.586318868993827,"12","All regions"
2007,0.572845075539677,"12","All regions"
2008,0.554630774596531,"12","All regions"
2009,0.555044044303387,"12","All regions"
2010,0.558715274065702,"12","All regions"
2011,0.547224410858821,"12","All regions"
2012,0.559524484243936,"12","All regions"
2013,0.549532657972799,"12","All regions"
2014,0.556665477464621,"12","All regions"
2015,0.557488556292753,"12","All regions"
2016,0.519302546045504,"12","All regions"
2017,0.503079588642969,"12","All regions"
2018,0.498954364693123,"12","All regions"
2019,0.485408477183387,"12","All regions"
2020,0.459316889209118,"12","All regions"
2021,0.468269588395735,"12","All regions"
2022,0.519609922471733,"12","All regions"
1954,1,"13","All regions"
1955,0.993065725286342,"13","All regions"
1956,0.984293400074887,"13","All regions"
1957,0.98031606041862,"13","All regions"
1958,0.974110064951412,"13","All regions"
1959,0.964062625130135,"13","All regions"
1960,0.94953752721897,"13","All regions"
1961,0.932215720385893,"13","All regions"
1962,0.911079631220826,"13","All regions"
1963,0.87836987237006,"13","All regions"
1964,0.847877358490566,"13","All regions"
1965,0.835678787976261,"13","All regions"
1966,0.835767218831735,"13","All regions"
1967,0.809619238476954,"13","All regions"
1968,0.759135425011854,"13","All regions"
1969,0.714267314344594,"13","All regions"
1970,0.700890219403632,"13","All regions"
1971,0.682195137144162,"13","All regions"
1972,0.646834837446994,"13","All regions"
1973,0.606011004762565,"13","All regions"
1974,0.551647636217949,"13","All regions"
1975,0.51907059012703,"13","All regions"
1976,0.561376089831835,"13","All regions"
1977,0.642471882640587,"13","All regions"
1978,0.673677158609177,"13","All regions"
1979,0.652226542762363,"13","All regions"
1980,0.632413825735172,"13","All regions"
1981,0.597687458012506,"13","All regions"
1982,0.572898841783818,"13","All regions"
1983,0.574805115543596,"13","All regions"
1984,0.607448719667516,"13","All regions"
1985,0.628089146775682,"13","All regions"
1986,0.636240637198017,"13","All regions"
1987,0.627838808902215,"13","All regions"
1988,0.633389488730633,"13","All regions"
1989,0.600322171754516,"13","All regions"
1990,0.558541106931757,"13","All regions"
1991,0.561975639208274,"13","All regions"
1992,0.576490756947275,"13","All regions"
1993,0.577180766613745,"13","All regions"
1994,0.579498349538544,"13","All regions"
1995,0.583758113370835,"13","All regions"
1996,0.599365777616434,"13","All regions"
1997,0.602337336814621,"13","All regions"
1998,0.615302072321838,"13","All regions"
1999,0.594502274068013,"13","All regions"
2000,0.595936494479875,"13","All regions"
2001,0.569907492121582,"13","All regions"
2002,0.534540493612799,"13","All regions"
2003,0.491838430193457,"13","All regions"
2004,0.471108460590892,"13","All regions"
2005,0.492574869616646,"13","All regions"
2006,0.500723562763713,"13","All regions"
2007,0.491275210825023,"13","All regions"
2008,0.475053976102184,"13","All regions"
2009,0.471897804068288,"13","All regions"
2010,0.469278661413493,"13","All regions"
2011,0.458100507428012,"13","All regions"
2012,0.473192025561406,"13","All regions"
2013,0.462385810100532,"13","All regions"
2014,0.468591025604913,"13","All regions"
2015,0.474863706637012,"13","All regions"
2016,0.438325756300163,"13","All regions"
2017,0.420662036437887,"13","All regions"
2018,0.414577726882336,"13","All regions"
2019,0.401598057320673,"13","All regions"
2020,0.374789461484973,"13","All regions"
2021,0.37700214741363,"13","All regions"
2022,0.427053032330984,"13","All regions"
1954,1,"14","All regions"
1955,0.996753535533221,"14","All regions"
1956,0.99330899639906,"14","All regions"
1957,0.992426615746473,"14","All regions"
1958,0.990422945068963,"14","All regions"
1959,0.986164880394474,"14","All regions"
1960,0.979033457249071,"14","All regions"
1961,0.971577035495628,"14","All regions"
1962,0.964333909188696,"14","All regions"
1963,0.951694326048185,"14","All regions"
1964,0.93997036669003,"14","All regions"
1965,0.937919463087248,"14","All regions"
1966,0.940305504205769,"14","All regions"
1967,0.92389970348207,"14","All regions"
1968,0.894540038660202,"14","All regions"
1969,0.87477369853566,"14","All regions"
1970,0.876297974308947,"14","All regions"
1971,0.866275919112404,"14","All regions"
1972,0.844859438987591,"14","All regions"
1973,0.81969861895367,"14","All regions"
1974,0.785463139085826,"14","All regions"
1975,0.772174946815167,"14","All regions"
1976,0.817354054592548,"14","All regions"
1977,0.873317639418784,"14","All regions"
1978,0.881275673208581,"14","All regions"
1979,0.858502720810028,"14","All regions"
1980,0.84313007066213,"14","All regions"
1981,0.820999129815679,"14","All regions"
1982,0.810812514445402,"14","All regions"
1983,0.824148446375541,"14","All regions"
1984,0.848299094322951,"14","All regions"
1985,0.856180476522633,"14","All regions"
1986,0.857366391595105,"14","All regions"
1987,0.849232167196729,"14","All regions"
1988,0.849346029864019,"14","All regions"
1989,0.8255682382134,"14","All regions"
1990,0.801488125573336,"14","All regions"
1991,0.815912187446029,"14","All regions"
1992,0.833665371716971,"14","All regions"
1993,0.832759993629559,"14","All regions"
1994,0.835618177202336,"14","All regions"
1995,0.834611424444069,"14","All regions"
1996,0.841237434738565,"14","All regions"
1997,0.84026734524941,"14","All regions"
1998,0.847286966250233,"14","All regions"
1999,0.826364909653174,"14","All regions"
2000,0.823424142928979,"14","All regions"
2001,0.800315431227692,"14","All regions"
2002,0.781231449112855,"14","All regions"
2003,0.745709729874805,"14","All regions"
2004,0.736129841618316,"14","All regions"
2005,0.756628985386337,"14","All regions"
2006,0.756670705612416,"14","All regions"
2007,0.741047232540616,"14","All regions"
2008,0.723292824074074,"14","All regions"
2009,0.727718300682629,"14","All regions"
2010,0.735871856496462,"14","All regions"
2011,0.724599962642426,"14","All regions"
2012,0.734050421853649,"14","All regions"
2013,0.724325535649814,"14","All regions"
2014,0.73227151627476,"14","All regions"
2015,0.728930117217547,"14","All regions"
2016,0.692456601259538,"14","All regions"
2017,0.680944319777437,"14","All regions"
2018,0.679803405209501,"14","All regions"
2019,0.66643073949557,"14","All regions"
2020,0.645257643756661,"14","All regions"
2021,0.668066920462667,"14","All regions"
2022,0.720005109862034,"14","All regions"
1954,1,"15","All regions"
1955,0.994079331870813,"15","All regions"
1956,0.986921718859807,"15","All regions"
1957,0.98400498007107,"15","All regions"
1958,0.979231920373077,"15","All regions"
1959,0.970999756665624,"15","All regions"
1960,0.958554531883507,"15","All regions"
1961,0.94415211559279,"15","All regions"
1962,0.927583678443442,"15","All regions"
1963,0.900912974285954,"15","All regions"
1964,0.875645730905062,"15","All regions"
1965,0.866432697228924,"15","All regions"
1966,0.867908051157812,"15","All regions"
1967,0.844532405631951,"15","All regions"
1968,0.799346731388649,"15","All regions"
1969,0.759857498616491,"15","All regions"
1970,0.750450969817566,"15","All regions"
1971,0.734034144799241,"15","All regions"
1972,0.701644880855588,"15","All regions"
1973,0.663634125598675,"15","All regions"
1974,0.611890498404125,"15","All regions"
1975,0.582107271570914,"15","All regions"
1976,0.626778042959427,"15","All regions"
1977,0.705254415721137,"15","All regions"
1978,0.730968993848313,"15","All regions"
1979,0.707263706379357,"15","All regions"
1980,0.686307618982774,"15","All regions"
1981,0.652280261175289,"15","All regions"
1982,0.630225495202516,"15","All regions"
1983,0.63618622654696,"15","All regions"
1984,0.669645011422264,"15","All regions"
1985,0.68813789975051,"15","All regions"
1986,0.693714819395714,"15","All regions"
1987,0.683693827160494,"15","All regions"
1988,0.686954499840909,"15","All regions"
1989,0.654405934262693,"15","All regions"
1990,0.616622201297343,"15","All regions"
1991,0.623011689204676,"15","All regions"
1992,0.639868950454075,"15","All regions"
1993,0.641136818300426,"15","All regions"
1994,0.643593173531252,"15","All regions"
1995,0.64686956161432,"15","All regions"
1996,0.660297496922446,"15","All regions"
1997,0.661847793304514,"15","All regions"
1998,0.67329990238674,"15","All regions"
1999,0.651650762312164,"15","All regions"
2000,0.651833352041007,"15","All regions"
2001,0.625446419624426,"15","All regions"
2002,0.591529098905595,"15","All regions"
2003,0.549546130370139,"15","All regions"
2004,0.530802653528339,"15","All regions"
2005,0.553708435390932,"15","All regions"
2006,0.560425250028275,"15","All regions"
2007,0.548837908869257,"15","All regions"
2008,0.530731297004882,"15","All regions"
2009,0.527085879158181,"15","All regions"
2010,0.525915123231734,"15","All regions"
2011,0.515317010974332,"15","All regions"
2012,0.530293252065313,"15","All regions"
2013,0.518958641063516,"15","All regions"
2014,0.525701385297119,"15","All regions"
2015,0.53047769283663,"15","All regions"
2016,0.492517833180309,"15","All regions"
2017,0.47549215323415,"15","All regions"
2018,0.470168708313353,"15","All regions"
2019,0.456793627676807,"15","All regions"
2020,0.430216780537641,"15","All regions"
2021,0.437244243968133,"15","All regions"
2022,0.491788794719868,"15","All regions"
1954,1,"16","All regions"
1955,0.995855598359637,"16","All regions"
1956,0.991363537015643,"16","All regions"
1957,0.989999624046017,"16","All regions"
1958,0.98736419016517,"16","All regions"
1959,0.982036877346048,"16","All regions"
1960,0.97347789824854,"16","All regions"
1961,0.964082246450158,"16","All regions"
1962,0.954512151888762,"16","All regions"
1963,0.937879469821529,"16","All regions"
1964,0.921949738060891,"16","All regions"
1965,0.918047289689561,"16","All regions"
1966,0.921022219314886,"16","All regions"
1967,0.903032584148833,"16","All regions"
1968,0.869122295762126,"16","All regions"
1969,0.84212815939444,"16","All regions"
1970,0.841014864970037,"16","All regions"
1971,0.829375682715738,"16","All regions"
1972,0.804476404494382,"16","All regions"
1973,0.774689474616641,"16","All regions"
1974,0.731910356928681,"16","All regions"
1975,0.710797253202162,"16","All regions"
1976,0.757988842797883,"16","All regions"
1977,0.824904882688649,"16","All regions"
1978,0.839137107776262,"16","All regions"
1979,0.815015996906093,"16","All regions"
1980,0.79606222168973,"16","All regions"
1981,0.767782388824637,"16","All regions"
1982,0.753134139208423,"16","All regions"
1983,0.765324453713798,"16","All regions"
1984,0.795513512322974,"16","All regions"
1985,0.807784885612057,"16","All regions"
1986,0.809619128874888,"16","All regions"
1987,0.799415142265577,"16","All regions"
